time,revenue,auctions,impressions
02:08:00,0.028974434639999998,97.2,27.4
02:09:00,0.0364419068,95.2,27.4
02:10:00,0.030312004800000004,94.4,29.8
02:11:00,0.022420876599999997,96.4,23.6
02:12:00,0.0313792448,112.0,29.8
02:13:00,0.0358026362,124.6,40.4
02:14:00,0.0349889988,114.0,35.8
02:15:00,0.0247709352,99.4,28.4
02:16:00,0.03526111480000001,115.6,34.2
02:17:00,0.0254570812,92.6,33.2
02:18:00,0.019742380599999998,69.4,20.2
02:19:00,0.022041811200000004,75.8,26.2
02:20:00,0.027595431400000002,94.8,30.0
02:21:00,0.033220875999999996,113.8,32.4
02:22:00,0.0375127382,117.8,36.4
02:23:00,0.0308589,110.0,34.8
02:24:00,0.022875905999999998,102.4,27.8
02:25:00,0.025478795079999998,87.0,23.0
02:26:00,0.032564679,115.4,32.0
02:27:00,0.0225057824,110.2,28.6
02:28:00,0.024777995599999998,97.8,33.4
02:29:00,0.0237940898,111.2,31.6
02:30:00,0.035545770600000005,119.2,35.4
02:31:00,0.026533985599999997,121.6,31.4
02:32:00,0.032931432,110.8,36.0
02:33:00,0.029207142400000004,122.0,31.0
02:34:00,0.02340969,106.8,28.0
02:35:00,0.0181494265,94.4,23.2
02:36:00,0.023989710799999998,94.0,27.0
02:37:00,0.0171600008,78.0,20.8
02:38:00,0.0209003534,94.6,21.8
02:39:00,0.02264061572,105.8,29.2
02:40:00,0.0162797157,78.8,20.2
02:41:00,0.0198502051,91.6,23.4
02:42:00,0.023609964739999996,91.0,27.0
02:43:00,0.027505304199999997,100.4,28.8
02:44:00,0.0257753568,100.0,27.4
02:45:00,0.023045606200000002,99.4,29.2
02:46:00,0.0259899818,96.8,28.8
02:47:00,0.026487655399999997,117.6,32.0
02:48:00,0.020947407600000002,126.2,29.2
02:49:00,0.028504746199999997,139.0,32.4
02:50:00,0.0242939066,127.8,33.2
02:51:00,0.0321526568,140.4,41.6
02:52:00,0.0390911372,153.0,39.8
02:53:00,0.0244712254,121.0,33.0
02:54:00,0.021717328200000004,113.2,29.2
02:55:00,0.0237972582,128.2,31.2
02:56:00,0.0258004436,128.8,27.4
02:57:00,0.030365464400000004,129.2,32.8
02:58:00,0.0256649968,127.4,32.0
02:59:00,0.027821313000000004,137.0,38.2
03:00:00,0.031442383399999996,137.6,42.4
03:01:00,0.027917697399999997,141.4,36.8
03:02:00,0.032014592,144.0,38.2
03:03:00,0.045327491600000006,142.0,45.4
03:04:00,0.036149293,159.2,42.4
03:05:00,0.037336275200000005,151.0,41.4
03:06:00,0.0291350002,146.0,40.6
03:07:00,0.037415751,152.6,39.6
03:08:00,0.0314460194,147.0,46.2
03:09:00,0.026701796,156.2,37.6
03:10:00,0.0320880224,159.2,42.6
03:11:00,0.029064804,163.6,38.2
03:12:00,0.0259110834,167.6,39.0
03:13:00,0.032718706599999994,154.6,38.6
03:14:00,0.0315322464,147.4,42.0
03:15:00,0.036104465200000005,163.2,36.0
03:16:00,0.03398868,191.4,40.0
03:17:00,0.0298769798,170.6,39.2
03:18:00,0.0377438294,158.6,39.6
03:19:00,0.0454700016,175.6,42.2
03:20:00,0.034145442799999995,190.6,42.2
03:21:00,0.029057971199999998,190.0,40.2
03:22:00,0.0346839088,172.2,51.0
03:23:00,0.031683744599999994,173.6,42.2
03:24:00,0.027903556399999994,139.8,37.6
03:25:00,0.029926419499999996,173.0,43.0
03:26:00,0.02752959,177.6,43.0
03:27:00,0.047169090399999995,179.4,46.0
03:28:00,0.04982354239999999,187.2,50.4
03:29:00,0.0425524194,176.6,45.4
03:30:00,0.033821211000000004,187.6,51.6
03:31:00,0.0400037018,208.4,52.6
03:32:00,0.0423672774,199.4,41.0
03:33:00,0.027171599400000003,159.2,35.8
03:34:00,0.026696708999999996,187.8,40.4
03:35:00,0.040534307000000006,179.2,46.2
03:36:00,0.0388053324,198.8,52.2
03:37:00,0.042453814199999995,188.8,52.6
03:38:00,0.048374623199999994,232.2,64.8
03:39:00,0.046745729,210.4,54.6
03:40:00,0.0496585504,220.6,56.0
03:41:00,0.048804119199999996,207.6,47.0
03:42:00,0.0396839878,217.4,49.2
03:43:00,0.0436602382,228.4,50.8
03:44:00,0.0538404938,207.4,48.2
03:45:00,0.046026631199999994,222.8,56.0
03:46:00,0.047961569999999995,225.4,53.6
03:47:00,0.0550127104,267.6,65.4
03:48:00,0.0442024034,247.6,59.6
03:49:00,0.05212406359999999,244.0,63.8
03:50:00,0.0449790264,261.8,64.0
03:51:00,0.06010730580000001,257.4,62.6
03:52:00,0.0524890238,224.8,59.4
03:53:00,0.050628610399999996,206.0,50.8
03:54:00,0.0508763176,253.2,67.2
03:55:00,0.0449440148,251.6,69.6
03:56:00,0.040151067,233.2,50.2
03:57:00,0.050028471399999996,234.0,57.8
03:58:00,0.04620070080000001,275.2,61.8
03:59:00,0.04728810979999999,281.6,56.2
04:00:00,0.0765023852,244.2,58.0
04:01:00,0.06722286499999999,279.8,66.8
04:02:00,0.0481020498,227.8,53.6
04:03:00,0.0649626164,274.8,61.8
04:04:00,0.0727923496,310.6,71.4
04:05:00,0.0740234258,326.0,73.2
04:06:00,0.0696868054,276.8,64.8
04:07:00,0.058896278,304.8,69.0
04:08:00,0.078562925,338.8,84.4
04:09:00,0.0797055804,395.8,87.0
04:10:00,0.0872206194,380.2,86.6
04:11:00,0.0746286904,339.2,81.2
04:12:00,0.07172355720000001,361.2,82.2
04:13:00,0.0751458612,394.4,90.4
04:14:00,0.08461795320000001,407.4,101.2
04:15:00,0.0891107538,433.4,103.8
04:16:00,0.0742956252,377.2,91.6
04:17:00,0.0784629754,421.2,99.6
04:18:00,0.071590791,356.4,92.6
04:19:00,0.0879325844,371.6,90.2
04:20:00,0.09432583799999998,446.2,97.8
04:21:00,0.0746828794,411.0,93.0
04:22:00,0.0830190816,349.6,98.0
04:23:00,0.10278194200000002,439.2,113.8
