time,revenue,auctions,impressions,z_score_revenue_modified,z_score_auctions_modified,z_score_impressions_modified
04:33:00,0.048119886,212.0,61.0,-1.1525687091767056,-1.1256045121345706,-1.2244753705114424
04:34:00,0.0887086724999999,266.75,86.75,-0.13904554917058395,-0.8585286337796948,-0.7606106088256781
04:35:00,0.07221985275,272.0,79.0,-0.550779974830028,-0.8329186180470355,-0.9002203914689664
04:36:00,0.05803480525,243.75,67.5,-0.9049880063275197,-0.9707248931799165,-1.1073832947461038
04:37:00,0.05903653175,250.25,72.5,-0.8799743733690208,-0.939017254653767,-1.0173124672343048
04:38:00,0.0717275025,293.0,76.25,-0.563074217260996,-0.7304785551163983,-0.9497593466004557
04:39:00,0.068440084,280.5,80.5,-0.64516277111275,-0.7914547830513013,-0.8731991432154267
04:40:00,0.0913837465,346.75,98.0,-0.0722475567317038,-0.46828077499631476,-0.5579512469241307
04:41:00,0.107984124,328.75,115.25,0.3422725241062528,-0.5560865432225753,-0.24720689200842458
04:42:00,0.07997696225,315.0,93.5,-0.3570809064197533,-0.6231603939509687,-0.6390149916847496
04:43:00,0.0623722685,261.5,79.0,-0.7966792876238838,-0.8841386495123541,-0.9002203914689664
04:44:00,0.07995209575,312.5,89.0,-0.35770183588898746,-0.6353556395379494,-0.7200787364453687
04:45:00,0.070517717,273.5,78.75,-0.5932831919217585,-0.8256014706948471,-0.9047239328445563
04:46:00,0.09882834125,282.25,85.0,0.1136478554404489,-0.7829181111404149,-0.7921353984548077
04:47:00,0.098731755,311.75,93.0,0.11123604642238072,-0.6390142132140435,-0.6480220744359295
04:48:00,0.08146179725,307.25,90.0,-0.3200038023460042,-0.6609656552706087,-0.7020645709430089
04:49:00,0.0840540725,287.0,87.5,-0.2552733378620349,-0.7597471445251517,-0.7470999846989083
04:50:00,0.1101308849999999,336.0,101.0,0.3958782654973586,-0.5207203310203314,-0.5039087504170513
04:51:00,0.12953175625,367.75,113.75,0.8803281353197061,-0.36584071206567753,-0.27422814026196424
04:52:00,0.0830455974999999,292.0,80.25,-0.28045548438388934,-0.7353566533511905,-0.8777026845910166
04:53:00,0.07679933925,300.75,88.0,-0.4364278093942521,-0.6926732937967582,-0.7380929019477284
04:54:00,0.1030827275,354.0,103.5,0.21988209814160964,-0.432914562794071,-0.45887333666115193
04:55:00,0.1069970875,365.5,108.0,0.3176257081064352,-0.37681643309396007,-0.3778095919005329
04:56:00,0.114218346,376.75,108.75,0.4979442976789783,-0.3219378279525473,-0.3642989677737631
04:57:00,0.1213108274999999,381.25,101.25,0.6750472584231946,-0.29998638589598214,-0.4994052090414614
04:58:00,0.0916894175,351.75,101.75,-0.06461479249909426,-0.4438902838223535,-0.4903981262902815
04:59:00,0.1176167324999999,387.25,119.25,0.582803780344272,-0.27071779648722866,-0.17515022999898547
05:00:00,0.11881455375,387.5,119.5,0.6127140014449344,-0.2694982719285306,-0.17064668862339555
05:01:00,0.1583078365,453.75,143.75,1.598881861668973,0.053675736126455986,0.26619682480882895
05:02:00,0.13328976875,404.0,128.75,0.9741676666972341,-0.18900965105445847,-0.004015657726567631
05:03:00,0.1496075124999999,428.0,138.25,1.3816302354456265,-0.07193529341944445,0.1671189145458502
05:04:00,0.13590581,401.25,123.0,1.0394915805916873,-0.20242442120013715,-0.10759710936513633
05:05:00,0.1505895965,416.0,136.75,1.4061533849384442,-0.13047247223695146,0.14009766629231055
05:06:00,0.1187241015,454.25,153.0,0.6104553616048479,0.05611478524385211,0.4328278557056569
05:07:00,0.108569425,414.5,135.25,0.3568877952249087,-0.13778961958913982,0.1130764180387709
05:08:00,0.1183472234999999,421.75,135.25,0.6010445214582256,-0.10242340738689602,0.1130764180387709
05:09:00,0.1383678375,442.25,140.5,1.1009696908530522,-0.0024223935736548893,0.2076507869261597
05:10:00,0.14921627,383.0,141.75,1.3718607062450285,-0.2914497139850957,0.23016849380410942
05:11:00,0.1253008635,397.25,136.25,0.7746805375619611,-0.22193681413930616,0.13109058354113068
05:12:00,0.1260684475,475.0,144.0,0.793847510224476,0.1573353236157913,0.2707003661844189
05:13:00,0.1259174925,441.75,139.5,0.790078085173576,-0.004861442691051015,0.18963662142379994
05:14:00,0.112660655,443.25,137.0,0.45904794130150695,0.002455704661137361,0.1446012076679005
05:15:00,0.1136560475,441.25,129.25,0.4839034109777534,-0.007300491808447139,0.004991425024612256
05:16:00,0.1399709775,478.5,162.75,1.1410009324555135,0.17440866743756417,0.6084659693536647
05:17:00,0.1576941899999999,452.75,154.25,1.5835587886372924,0.04879763789166374,0.4553455625836066
05:18:00,0.1527624285,469.25,163.0,1.4604101327917562,0.12928625876573588,0.6129695107292547
05:19:00,0.1463099675,431.0,142.75,1.29928881760939,-0.057300998715067705,0.2481826593064692
05:20:00,0.15269939,481.25,155.5,1.458836028581421,0.18782343758324288,0.47786326946155633
05:21:00,0.12112178875,451.25,134.5,0.6703268622797054,0.04148049053947536,0.09956579391200107
05:22:00,0.123151949,438.0,138.5,0.7210210221531183,-0.023154311071521952,0.17162245592144015
05:23:00,0.1535515875,466.5,157.25,1.4801158444524702,0.11587148862005718,0.509388059090686
05:24:00,0.1461538024999999,511.25,162.25,1.2953892961422366,0.33416638462701037,0.5994588866024848
05:25:00,0.1395401515,451.25,147.75,1.1302429826229208,0.04148049053947536,0.33825348681826806
05:26:00,0.1491172049999999,520.5,155.75,1.3693870015471528,0.3792887932988387,0.4823668108371463
05:27:00,0.146600584,483.25,153.75,1.3065456631282855,0.19757963405282736,0.4463384798324267
05:28:00,0.171217235,538.25,174.25,1.9212362725725443,0.46587503696640115,0.8156288726308021
05:29:00,0.1485638675,530.5,174.75,1.3555698756877783,0.4280697756467612,0.824635955381982
05:30:00,0.17914557625,535.25,174.5,2.119211087052571,0.4512407422620244,0.820132414006392
05:31:00,0.17072284,556.0,187.5,1.9088909716680387,0.5524612806339636,1.054316565537069
05:32:00,0.17133547,535.75,180.0,1.9241886621647613,0.4536797913794205,0.9192103242693708
05:33:00,0.1741228624999999,583.75,195.25,1.9937913061062664,0.6878285066494485,1.1939263481803573
05:34:00,0.1582292725,570.5,193.25,1.596920077629366,0.6231937050384512,1.1578980171756377
05:35:00,0.18126205625,556.75,188.25,2.1720606960865774,0.5561198543100577,1.067827189663839
05:36:00,0.1788317775,557.75,184.0,2.1113753686650316,0.56099795254485,0.9912669862788098
05:37:00,0.1713889925,573.5,178.25,1.925525146893898,0.637827999742828,0.8876855346402411
05:38:00,0.151906439,600.75,184.25,1.4390356287037354,0.7707561766409168,0.9957705276543998
05:39:00,0.1658295,600.5,196.75,1.786701720708679,0.7695366520822187,1.220947596433897
05:40:00,0.16955795,612.5,207.25,1.8798030610486978,0.8280738308997257,1.4100963342086745
05:41:00,0.1483577625,561.25,172.5,1.3504233263842391,0.5780712963666229,0.7841040830016724
05:42:00,0.17236812,583.75,188.75,1.949974471040332,0.6878285066494485,1.0768342724150188
05:43:00,0.1704963874999999,584.75,194.75,1.9032363346812597,0.6927066048842407,1.1849192654291774
05:44:00,0.160416,592.0,194.5,1.6515238033621444,0.7280728170864845,1.1804157240535875
05:45:00,0.1561185225,617.5,187.0,1.5442135496827143,0.8524643220736869,1.045309482785889
05:46:00,0.13027008,520.25,160.0,0.8987644642847908,0.37806926874014063,0.5589270142221753
05:47:00,0.1588564325,620.5,174.75,1.6125805898013534,0.8670986167780637,0.824635955381982
05:48:00,0.157679305,573.25,182.0,1.5831871024269497,0.6366084751841299,0.9552386552740904
05:49:00,0.15904105,545.5,186.5,1.6171905850273112,0.501241249168645,1.0363024000347092
05:50:00,0.178269795,623.0,188.25,2.097342372648554,0.8792938623650444,1.067827189663839
05:51:00,0.195816635,649.75,204.25,2.535496115552936,1.0097829901457371,1.3560538377015954
05:52:00,0.165171665,554.75,185.5,1.770275237794177,0.5463636578404732,1.0182882345323496
05:53:00,0.1840153875,626.25,207.0,2.240812812857637,0.8951476816281192,1.4055927928330847
05:54:00,0.16315406375,637.25,201.0,1.7198946826984411,0.9488067622108339,1.297507799818926
05:55:00,0.1506499275,587.5,179.5,1.407659881462215,0.7061213750299195,0.9102032415181909
05:56:00,0.1416240675,521.5,160.75,1.1822794515995763,0.3841668915336309,0.5724376383489451
05:57:00,0.1583388712499999,582.0,182.25,1.5996568155565427,0.679291834738562,0.9597421966496803
05:58:00,0.1474253425,542.25,177.25,1.3271403128639188,0.48538742990557016,0.8696713691378813
05:59:00,0.1463053225,575.25,182.0,1.2991728295377036,0.6463646716537144,0.9552386552740904
06:00:00,0.19678927,604.25,203.75,2.5597833185894827,0.7878295204626896,1.3470467549504155
06:01:00,0.17487704875,622.5,217.5,2.0126237299663217,0.8768548132476482,1.5947415306078623
06:02:00,0.172048555,591.25,196.25,1.9419947663840378,0.7244142434103904,1.211940513682717
06:03:00,0.1699547625,554.25,196.75,1.8897116760532364,0.5439246087230771,1.220947596433897
06:04:00,0.1867934475,649.75,218.25,2.310182419408614,1.0097829901457371,1.608252154734632
06:05:00,0.1777166775,606.75,202.5,2.0835307403038748,0.8000247660496703,1.3245290480724656
06:06:00,0.155904005,599.25,188.75,1.5388569358682906,0.7634390292887284,1.0768342724150188
06:07:00,0.1787818025,595.0,190.75,2.110127466860396,0.7427071117908614,1.1128626034197384
06:08:00,0.1943741975,677.75,233.0,2.499477699158267,1.14636974071992,1.8739610958944388
06:09:00,0.1840004675,677.5,225.25,2.2404402526790443,1.145150216161222,1.7343513132511506
06:10:00,0.2144897575,673.25,235.75,3.001773719673509,1.1244182986633549,1.9235000510259281
06:11:00,0.18828765,669.75,231.5,2.3474934348411414,1.1073449548415821,1.8469398476408991
06:12:00,0.1906008425,651.25,219.5,2.405255057556875,1.0171001374979254,1.6307698616125819
06:13:00,0.1447377365,625.0,193.0,1.2600293898514403,0.8890500588346288,1.1533944758000478
06:14:00,0.16559152,652.25,211.0,1.7807592360370013,1.0219782357327176,1.4776494548425236
06:15:00,0.165403906,664.5,207.5,1.7760744166438076,1.0817349391089228,1.4145998755842646
06:16:00,0.19907711,726.5,226.75,2.6169118761626056,1.3841770296660423,1.7613725615046902
06:17:00,0.2026784875,657.5,228.25,2.7068401499279457,1.047588251465377,1.78839380975823
06:18:00,0.1839422825,657.75,207.75,2.238987342894098,1.048807776024075,1.4191034169598544
06:19:00,0.191494525,685.25,224.25,2.427570775506269,1.182955477480862,1.7163371477487908
06:20:00,0.176522675,714.75,223.25,2.0537158753816325,1.3268593754072333,1.698322982246431
06:21:00,0.1838233375,690.75,223.75,2.23601722423172,1.2097850177722194,1.7073300649976109
06:22:00,0.1869741425,686.25,230.75,2.3146944677645633,1.1878335757156542,1.8334292235141292
06:23:00,0.1748074299999999,631.5,216.75,2.010885313482848,0.9207576973607785,1.5812309064810925
06:24:00,0.18390721,672.75,219.5,2.238111564283931,1.1219792495459588,1.6307698616125819
06:25:00,0.18357088,715.75,215.5,2.229713228837148,1.3317374736420255,1.5587131996031427
06:26:00,0.20190181,722.75,235.25,2.687446107829504,1.3658841612855712,1.9144929682747482
06:27:00,0.1875026524999999,707.75,211.5,2.327891638005037,1.2927126877636876,1.4866565375937035
06:28:00,0.188022645,738.0,215.75,2.340876121829888,1.4402751593661531,1.5632167409787328
06:29:00,0.20056899,677.0,215.75,2.6541648975592893,1.142711167043826,1.5632167409787328
06:30:00,0.1868544325,643.0,215.0,2.31170524665335,0.9768558270608894,1.5497061168519628
06:31:00,0.18492734,650.75,223.5,2.2635847422321573,1.0146610883805294,1.7028265236220208
06:32:00,0.1889768775,722.5,236.0,2.3647038048472298,1.3646646367268733,1.928003592401518
06:33:00,0.230583315,746.5,231.5,3.4036382408791446,1.4817389943618873,1.8469398476408991
06:34:00,0.20207925,695.25,215.25,2.6918768771384483,1.2317364598287843,1.5542096582275529
06:35:00,0.2179630075,721.0,231.0,3.088502582964144,1.3573474893746849,1.8379327648897192
06:36:00,0.197101775,717.5,229.75,2.5675867313650222,1.340274145552912,1.8154150580117694
06:37:00,0.2076249699999999,799.5,236.75,2.8303563968183254,1.7402782008058766,1.941514216528288
06:38:00,0.18161657,710.75,227.5,2.1809130892510202,1.3073469824680644,1.77488318563146
06:39:00,0.1903372075,705.0,221.25,2.398671954159876,1.2792979176180088,1.6622946512417114
06:40:00,0.20366328,688.75,209.25,2.7314309320778465,1.2000288213026349,1.4461246652133941
06:41:00,0.1910238875,743.25,229.0,2.4158187117628165,1.4658851750988124,1.8019044338849997
06:42:00,0.17408666,688.0,212.5,1.9928873108069733,1.1963702476265405,1.5046707030960633
06:43:00,0.2014439874999999,733.5,218.75,2.6760140413171927,1.418323717309588,1.617259237485812
06:44:00,0.1820985875,699.75,219.75,2.1929493175274737,1.2536879018853495,1.6352734029881717
06:45:00,0.1833704775,699.75,222.5,2.224709073931627,1.2536879018853495,1.6848123581196612
06:46:00,0.1741821725,721.75,219.75,1.9952723077277383,1.361006063050779,1.6352734029881717
06:47:00,0.1508477475,689.5,188.5,1.4125995499963409,1.203687394978729,1.0723307310394288
06:48:00,0.17090262,704.5,196.75,1.91338017199695,1.2768588685006128,1.220947596433897
06:49:00,0.1729734825,685.0,212.75,1.9650906882731185,1.1817359529221638,1.5091742444716534
06:50:00,0.19574993,714.0,223.75,2.533830456926059,1.3232008017311392,1.7073300649976109
06:51:00,0.1754416175,717.0,217.25,2.026721305993649,1.337835096435516,1.5902379892322722
06:52:00,0.175690935,799.0,243.75,2.0329468939511703,1.7378391516884804,2.0676133750448065
06:53:00,0.1662005124999999,704.75,213.0,1.7959660962622985,1.2780783930593107,1.5136777858472432
06:54:00,0.169529825,706.5,215.75,1.8791007651356335,1.2866150649701973,1.5632167409787328
06:55:00,0.1668504725,628.0,196.0,1.8121959363211457,0.9036843535390056,1.2074369723071272
06:56:00,0.17314264,673.25,208.75,1.9693146392389531,1.1244182986633549,1.4371175824622142
06:57:00,0.1600644925,736.0,202.25,1.64274647782752,1.4305189628965687,1.3200255066968758
06:58:00,0.1759392174999999,755.0,230.75,2.0391466374190896,1.5232028293576214,1.8334292235141292
06:59:00,0.1645437324999999,672.0,198.5,1.7545954358944418,1.1183206758698645,1.2524723860630265
07:00:00,0.1916769599999999,642.5,218.0,2.432126272569371,0.9744167779434932,1.6037486133590422
07:01:00,0.17034443625,658.75,201.75,1.8994420327484642,1.0536858742588673,1.311018423945696
07:02:00,0.2008627775,602.25,194.5,2.661500924601396,0.7780733239931051,1.1804157240535875
07:03:00,0.168432605,631.0,181.5,1.8517026096962759,0.9183186482433824,0.9462315725229105
07:04:00,0.170951455,707.75,202.0,1.9145996074072424,1.2927126877636876,1.3155219653212857
07:05:00,0.1825846775,593.75,180.75,2.205087238252139,0.736609488997371,0.9327209483961406
07:06:00,0.1773403015,620.5,190.75,2.074132435358974,0.8670986167780637,1.1128626034197384
07:07:00,0.1560973925,593.75,180.75,1.5436859225665172,0.736609488997371,0.9327209483961406
07:08:00,0.1694026725,618.5,192.75,1.8759257009192474,0.8573424203084792,1.1488909344244578
07:09:00,0.1757160375,608.75,187.25,2.033573716463444,0.8097809625192548,1.0498130241614791
07:10:00,0.1724455849999999,622.25,198.75,1.951908812476969,0.8756352886889501,1.2569759274386165
07:11:00,0.13950620625,613.75,184.25,1.1293953520329498,0.834171453693216,0.9957705276543998
07:12:00,0.1709242375,589.25,180.25,1.9139199722423066,0.7146580469408059,0.9237138656449607
07:13:00,0.1579183499999999,611.25,181.75,1.5891561807038668,0.8219762081062354,0.9507351138985004
07:14:00,0.1573230199999999,684.75,192.25,1.5742904802265574,1.1805164283634657,1.1398838516732779
07:15:00,0.199504515,673.25,205.5,2.6275844018416477,1.1244182986633549,1.378571544579545
07:16:00,0.1517783262499999,619.75,183.75,1.4358365865442173,0.8634400431019695,0.9867634449032199
07:17:00,0.141287351,603.5,171.75,1.17387146504629,0.7841709467865955,0.7705934588749026
07:18:00,0.157980915,639.75,197.25,1.5907184613723435,0.9610020077978145,1.2299546791850768
07:19:00,0.1623171199999999,619.25,198.75,1.698995760917484,0.8610009939845734,1.2569759274386165
07:20:00,0.1459985349999999,645.25,196.25,1.2915121857180003,0.987831548089172,1.211940513682717
07:21:00,0.1650795265,630.5,204.75,1.7679744914124582,0.9158795991259862,1.365060920452775
07:22:00,0.176427795,585.25,199.25,2.0513466723156237,0.6951456540016369,1.2659830101897964
07:23:00,0.13170453,554.0,159.25,0.9345834286401494,0.542705084164379,0.5454163900954054
07:24:00,0.121252789,511.25,159.75,0.6735980068196288,0.33416638462701037,0.5544234728465853
07:25:00,0.12326394625,563.5,154.5,0.7238176518757635,0.5890470173949054,0.45984910395919654
07:26:00,0.122902014,542.25,164.0,0.7147800148986608,0.48538742990557016,0.6309836762316143
07:27:00,0.132002715,550.75,173.5,0.9420292635499079,0.5268512649013043,0.8021182485040322
07:28:00,0.1358737334999999,563.75,185.5,1.0386906136634935,0.5902665419536035,1.0182882345323496
07:29:00,0.142955535,546.5,182.75,1.2155268892396605,0.5061193474034372,0.9687492794008601
07:30:00,0.1328719675,518.75,159.75,0.9637349516626389,0.37075212138795227,0.5544234728465853
07:31:00,0.141481554,550.75,173.75,1.178720815204681,0.5268512649013043,0.8066217898796222
07:32:00,0.13967638625,525.25,169.75,1.1336448353568689,0.4024597599141019,0.7345651278701831
07:33:00,0.130730635,565.75,172.5,0.9102647627466979,0.600022738423188,0.7841040830016724
07:34:00,0.14142905,565.0,173.75,1.1774097629515428,0.5963641647470939,0.8066217898796222
07:35:00,0.1234841875,585.0,175.75,0.7293171907117839,0.6939261294429389,0.8426501208843418
07:36:00,0.1353668675,593.0,160.0,1.026033905387192,0.7329509153212769,0.5589270142221753
07:37:00,0.167795899,618.5,199.0,1.8358037289274487,0.8573424203084792,1.2614794688142064
07:38:00,0.13648114,513.5,173.75,1.053857870641929,0.34514210565529296,0.8066217898796222
07:39:00,0.1336269725,527.5,169.0,0.9825878201370494,0.4134354809423844,0.7210545037434133
07:40:00,0.1290267075,585.5,175.25,0.8677168047233325,0.696365178560335,0.8336430381331619
07:41:00,0.1296273399999999,562.0,181.5,0.8827149113901152,0.581729870042717,0.9462315725229105
07:42:00,0.118518025,546.25,170.5,0.6053095239611677,0.5048998228447391,0.7480757519969529
07:43:00,0.12083072125,541.25,164.5,0.6630587550556797,0.48050933167077786,0.6399907589827942
07:44:00,0.1287846525,545.5,171.25,0.8616725651771396,0.501241249168645,0.7615863761237227
07:45:00,0.1393476834999999,531.5,165.75,1.1254369563190758,0.4329478738815534,0.662508465860744
07:46:00,0.13530745,518.5,142.0,1.0245502194346778,0.3695325968292542,0.23467203517969937
07:47:00,0.162906815,536.5,157.5,1.7137207525069695,0.4573383650555147,0.5138916004662759
07:48:00,0.117871585,494.0,141.75,0.5891675801374873,0.25001919007684403,0.23016849380410942
07:49:00,0.141644045,564.0,161.75,1.182778300189913,0.5914860665123016,0.5904518038513049
07:50:00,0.130319011,467.25,148.5,0.8999862968651333,0.11953006229615136,0.3517641109450379
07:51:00,0.1160247275,508.0,156.5,0.5430505854970828,0.31831256536393554,0.49587743496391606
07:52:00,0.09702749,453.75,130.0,0.06867966084805842,0.053675736126455986,0.018502049151382087
07:53:00,0.1241514349999999,526.5,162.25,0.7459787086585222,0.4085573827075922,0.5994588866024848
07:54:00,0.1342636375,472.0,147.75,0.9984856771145006,0.14270102891141456,0.33825348681826806
07:55:00,0.131198051,569.5,167.5,0.9219363839556104,0.6183156068036589,0.6940332554898736
07:56:00,0.1338893975,523.75,165.25,0.989140709203211,0.3951426125619135,0.6535013831095641
07:57:00,0.1418974674999999,557.75,163.25,1.1891063921375884,0.56099795254485,0.6174730521048446
07:58:00,0.122948686,509.5,157.25,0.7159454390712657,0.32562971271612395,0.509388059090686
07:59:00,0.125491105,531.5,159.25,0.7794309670000104,0.4329478738815534,0.5454163900954054
08:00:00,0.120064319,507.75,147.25,0.6439212913067747,0.3170930408052375,0.32924640406708816
08:01:00,0.10948391,438.5,124.75,0.3797229624447567,-0.02071526195412583,-0.07607231973600673
08:02:00,0.13155555875,508.5,150.0,0.9308635388609846,0.32075161448133166,0.37878535919857753
08:03:00,0.1349251825,495.0,148.75,1.0150048006632235,0.2548972883116363,0.35626765232062785
08:04:00,0.10623866875,478.0,139.75,0.2986875965147546,0.17196961832016805,0.19414016279938986
08:05:00,0.09839856175,440.25,124.75,0.10291603725845282,-0.012178590043239389,-0.07607231973600673
08:06:00,0.1112316984999999,475.25,145.5,0.4233661525052002,0.15855484817448937,0.2977216144379586
08:07:00,0.1052866215,487.75,148.5,0.27491448032920063,0.2195310761093925,0.3517641109450379
08:08:00,0.1281378425,514.75,156.25,0.8455213822605578,0.35123972844878326,0.4913738935883261
08:09:00,0.105743485,471.75,121.75,0.28632260011153166,0.1414815043527165,-0.13011481624308605
08:10:00,0.1175354515,459.5,127.0,0.5807741513981501,0.08172480097651143,-0.03554044735569724
08:11:00,0.1219178875,505.25,138.0,0.6902058631159814,0.3048977952182569,0.16261537317026029
08:12:00,0.100277785,508.5,140.25,0.14984122155035007,0.32075161448133166,0.20314724555056976
08:13:00,0.1020757837499999,434.5,134.75,0.19473818773057733,-0.04022765489329483,0.104069335287591
08:14:00,0.109999275,450.5,133.75,0.3925918951820423,0.037821916863381176,0.08605516978523124
08:15:00,0.10423912125,419.75,128.75,0.2487578529689024,-0.11217960385648051,-0.004015657726567631
08:16:00,0.11415610125,456.5,139.5,0.4963900138199675,0.06709050627213467,0.18963662142379994
08:17:00,0.11372842,484.5,143.5,0.4857105900344011,0.20367725684631768,0.26169328343323905
08:18:00,0.1103293525,491.25,144.75,0.4008341024440636,0.23660441993116538,0.28421099031118874
08:19:00,0.10928783,446.0,133.0,0.3748267426177855,0.01587047480681605,0.07254454565846141
08:20:00,0.1011253825,452.5,135.75,0.1710061730231736,0.047578113332965674,0.12208350078995078
08:21:00,0.1195917925,508.75,155.75,0.6321220582484857,0.3219711390400298,0.4823668108371463
08:22:00,0.1296473675,543.25,160.5,0.8832150085065226,0.4902655281403624,0.5679340969733552
08:23:00,0.09616397,481.75,128.25,0.047117116248985944,0.190262486700639,-0.013022740477747518
08:24:00,0.1027658565,440.0,131.0,0.21196966406984213,-0.013398114601937452,0.03651621465374186
08:25:00,0.11330141625,479.75,124.75,0.47504808377705177,0.1805062902310545,-0.07607231973600673
08:26:00,0.119361565,451.75,133.5,0.6263731575435998,0.04391953965687149,0.0815516284096413
08:27:00,0.1060865575,457.75,131.75,0.2948892992985399,0.07318812906562498,0.05002683878051169
08:28:00,0.093918905,428.75,124.25,-0.00894332727324534,-0.06827671974335027,-0.08507940248718661
08:29:00,0.1054844544999999,423.5,128.75,0.2798544734801018,-0.09388673547600958,-0.004015657726567631
08:30:00,0.10119391,425.5,124.0,0.1727173404252175,-0.08413053900642509,-0.08958294386277656
08:31:00,0.0990929825,435.5,131.25,0.1202560854245594,-0.035349556658502576,0.041019756029331805
08:32:00,0.10961165875,471.75,133.0,0.38291291533449934,0.1414815043527165,0.07254454565846141
08:33:00,0.124328639,482.75,149.0,0.7504035849244298,0.19514058493543124,0.3607711936962178
08:34:00,0.116276569,444.5,132.0,0.5493391990505008,0.008553327454627674,0.054530380156101635
08:35:00,0.0986818405,430.25,125.5,0.10998965533428737,-0.06095957239116189,-0.0625616956092369
08:36:00,0.1033252405,440.5,122.5,0.22593777418658242,-0.010959065484541328,-0.11660419211631622
08:37:00,0.1139418074999999,440.75,136.25,0.4910389871596934,-0.009739540925843265,0.13109058354113068
08:38:00,0.0966616315,430.0,128.0,0.0595439833614921,-0.06217909694985995,-0.01752628185333746
08:39:00,0.09818452,397.0,113.75,0.09757130316956239,-0.22315633869800422,-0.27422814026196424
08:40:00,0.101390385,437.25,121.5,0.1776234236081233,-0.02681288474761614,-0.134618357618676
08:41:00,0.0949762355,407.5,119.5,0.017458766554587234,-0.17193630723268558,-0.17064668862339555
08:42:00,0.097916768,437.25,122.0,0.09088539613615168,-0.02681288474761614,-0.1256112748674961
08:43:00,0.0918137424999999,435.5,121.25,-0.06151033243183721,-0.035349556658502576,-0.13912189899426594
08:44:00,0.1058563665,424.0,126.25,0.28914131001768334,-0.09144768635861346,-0.04905107148246707
08:45:00,0.107725351,493.25,134.25,0.3358108273840739,0.24636061640074988,0.09506225253641112
08:46:00,0.0955268834999999,418.25,119.0,0.031208734196781725,-0.1194967512086689,-0.17965377137457542
08:47:00,0.1277525975,470.5,142.75,0.8359016137617746,0.13538388155922618,0.2481826593064692
08:48:00,0.0783499725,377.0,107.75,-0.3977076887138624,-0.3207183033938492,-0.3823131332761229
08:49:00,0.09719342625,400.0,119.0,0.0728231755219839,-0.20852204399362745,-0.17965377137457542
08:50:00,0.09457899,396.75,121.0,0.007539339314302114,-0.22437586325670228,-0.1436254403698559
08:51:00,0.10261462775,401.75,126.75,0.2081934033387219,-0.19998537208274103,-0.04004398873128718
08:52:00,0.0989337355,391.25,128.0,0.1162796048105973,-0.25120540354805965,-0.01752628185333746
08:53:00,0.095508081,426.0,132.0,0.03073922596903723,-0.08169148988902895,0.054530380156101635
08:54:00,0.0916994475,433.5,117.5,-0.06436433816991963,-0.04510575312808708,-0.20667501962811508
08:55:00,0.09147746825,432.25,110.0,-0.06990727577205251,-0.05120337592157739,-0.3417812608958134
08:56:00,0.07410199975,408.75,101.0,-0.5037817829763237,-0.16583868443919528,-0.5039087504170513
08:57:00,0.076912656,419.75,122.25,-0.4335982310686813,-0.11217960385648051,-0.12110773349190616
08:58:00,0.09325230425,446.75,122.5,-0.025588695535300878,0.019529048482910236,-0.11660419211631622
08:59:00,0.0977893149999999,458.75,129.25,0.08770282827809664,0.07806622730041723,0.004991425024612256
09:00:00,0.0959334635,447.75,126.5,0.0413612487686424,0.024407146717702485,-0.04454753010687712
09:01:00,0.0873764475,408.0,120.0,-0.17231190198059138,-0.16949725811528946,-0.16163960587221565
09:02:00,0.07593094275,376.5,109.25,-0.4581121227407047,-0.32315735251124533,-0.35529188502258324
09:03:00,0.0816507495,356.5,98.5,-0.3152855661526096,-0.4207193172070903,-0.5489441641729508
09:04:00,0.0882148575,420.5,113.75,-0.1513763671727022,-0.10852103018038634,-0.27422814026196424
09:05:00,0.0997477924999999,433.5,120.25,0.13660703251196538,-0.04510575312808708,-0.1571360644966257
09:06:00,0.1094602987499999,428.0,117.75,0.3791333772224489,-0.07193529341944445,-0.20217147825252513
09:07:00,0.09547155,449.5,132.25,0.02982702785347701,0.032943818628588924,0.059033921531691576
09:08:00,0.092116063,392.5,108.0,-0.05396123193101972,-0.24510778075456935,-0.3778095919005329
09:09:00,0.106453115,478.5,142.75,0.3040424311795324,0.17440866743756417,0.2481826593064692
09:10:00,0.1065065524999999,442.0,136.25,0.3053767934143514,-0.003641918132352952,0.13109058354113068
09:11:00,0.10342524125,458.0,134.0,0.22843484504981154,0.07440765362432306,0.09055871116082118
09:12:00,0.117879066,472.5,138.75,0.589354384607732,0.14514007802881068,0.1761259972970301
09:13:00,0.096670415,442.75,120.75,0.059763311935799486,1.66555437412358e-05,-0.1481289817454458
09:14:00,0.1364230275,440.25,143.5,1.0524067712197804,-0.012178590043239389,0.26169328343323905
09:15:00,0.108449825,453.5,140.75,0.35390132087104426,0.05245621156775793,0.21215432830174966
09:16:00,0.0937029437499999,442.75,125.75,-0.014335992277875733,1.66555437412358e-05,-0.05805815423364695
09:17:00,0.1046334525,420.25,125.25,0.2586045098673334,-0.1097405547390844,-0.06706523698482685
09:18:00,0.12226899,434.0,144.0,0.6989730755894571,-0.042666704010690955,0.2707003661844189
09:19:00,0.1311510625,484.5,160.0,0.9207630566129966,0.20367725684631768,0.5589270142221753
09:20:00,0.1313237775,478.5,144.0,0.9250758402085458,0.17440866743756417,0.2707003661844189
09:21:00,0.133726685,412.0,127.25,0.9850776932474988,-0.14998486517612045,-0.03103690598010729
