datetime,currency,revenue,auctions,impressions,weekday
2023-10-05 22:20:00,EUR,0.021984763,221,39,Thursday
2023-10-05 22:19:00,EUR,0.014558873,281,35,Thursday
2023-10-05 22:18:00,EUR,0.028898202,296,67,Thursday
2023-10-05 22:17:00,EUR,0.011240641,272,34,Thursday
2023-10-05 22:16:00,EUR,0.020760678,314,53,Thursday
2023-10-05 22:15:00,EUR,0.029417308,227,41,Thursday
2023-10-05 22:14:00,EUR,0.027061643,368,65,Thursday
2023-10-05 22:13:00,EUR,0.030558556,276,45,Thursday
2023-10-05 22:12:00,EUR,0.018849362,237,35,Thursday
2023-10-05 22:11:00,EUR,0.038380414,200,31,Thursday
2023-10-05 22:10:00,EUR,0.00447695,176,15,Thursday
2023-10-05 22:09:00,EUR,0.009037538,263,19,Thursday
2023-10-05 22:08:00,EUR,0.030632423,243,27,Thursday
2023-10-05 22:07:00,EUR,0.030341355,197,31,Thursday
2023-10-05 22:06:00,EUR,0.020374216,276,43,Thursday
2023-10-05 22:05:00,EUR,0.03366433,350,61,Thursday
2023-10-05 22:04:00,EUR,0.027968332,273,35,Thursday
2023-10-05 22:03:00,EUR,0.026056604,235,42,Thursday
2023-10-05 22:02:00,EUR,0.015080441,161,26,Thursday
2023-10-05 22:01:00,EUR,0.051171616,213,67,Thursday
2023-10-05 22:00:00,EUR,0.04708764,286,70,Thursday
2023-10-05 21:59:00,EUR,0.043932997,430,85,Thursday
2023-10-05 21:58:00,EUR,0.020710036,369,68,Thursday
2023-10-05 21:57:00,EUR,0.03392842,354,74,Thursday
2023-10-05 21:56:00,EUR,0.04025472,315,81,Thursday
2023-10-05 21:55:00,EUR,0.03728136,318,85,Thursday
2023-10-05 21:54:00,EUR,0.048825577,343,93,Thursday
2023-10-05 21:53:00,EUR,0.020898717,384,74,Thursday
2023-10-05 21:52:00,EUR,0.044102382,445,115,Thursday
2023-10-05 21:51:00,EUR,0.03139431,387,91,Thursday
2023-10-05 21:50:00,EUR,0.05308783,550,148,Thursday
2023-10-05 21:49:00,EUR,0.052466422,357,94,Thursday
2023-10-05 21:48:00,EUR,0.0432474,349,99,Thursday
2023-10-05 21:47:00,EUR,0.027156405,383,95,Thursday
2023-10-05 21:46:00,EUR,0.019298693,429,82,Thursday
2023-10-05 21:45:00,EUR,0.027161945,420,92,Thursday
2023-10-05 21:44:00,EUR,0.034520667,418,98,Thursday
2023-10-05 21:43:00,EUR,0.026723564,357,71,Thursday
2023-10-05 21:42:00,EUR,0.018069796,315,65,Thursday
2023-10-05 21:41:00,EUR,0.04859779,510,153,Thursday
2023-10-05 21:40:00,EUR,0.033948593,400,106,Thursday
2023-10-05 21:39:00,EUR,0.03142155,416,104,Thursday
2023-10-05 21:38:00,EUR,0.037617482,482,121,Thursday
2023-10-05 21:37:00,EUR,0.043704376,478,119,Thursday
2023-10-05 21:36:00,EUR,0.029736696,338,95,Thursday
2023-10-05 21:35:00,EUR,0.02076792,312,87,Thursday
2023-10-05 21:34:00,EUR,0.026957545,395,94,Thursday
2023-10-05 21:33:00,EUR,0.0666444,467,121,Thursday
2023-10-05 21:32:00,EUR,0.039697785,349,79,Thursday
2023-10-05 21:31:00,EUR,0.03888842,376,99,Thursday
2023-10-05 21:30:00,EUR,0.024748629,318,96,Thursday
2023-10-05 21:29:00,EUR,0.021204768,286,74,Thursday
2023-10-05 21:28:00,EUR,0.034255818,405,117,Thursday
2023-10-05 21:27:00,EUR,0.038670328,483,126,Thursday
2023-10-05 21:26:00,EUR,0.033157293,408,104,Thursday
2023-10-05 21:25:00,EUR,0.037657063,374,94,Thursday
2023-10-05 21:24:00,EUR,0.0423014,371,96,Thursday
2023-10-05 21:23:00,EUR,0.05215592,428,118,Thursday
2023-10-05 21:22:00,EUR,0.032550037,327,76,Thursday
2023-10-05 21:21:00,EUR,0.030744739,424,115,Thursday
2023-10-05 21:20:00,EUR,0.049313687,492,134,Thursday
2023-10-05 21:19:00,EUR,0.0845649,607,148,Thursday
2023-10-05 21:18:00,EUR,0.076612,513,141,Thursday
2023-10-05 21:17:00,EUR,0.054828614,574,138,Thursday
2023-10-05 21:16:00,EUR,0.057356205,413,100,Thursday
2023-10-05 21:15:00,EUR,0.061676614,356,105,Thursday
2023-10-05 21:14:00,EUR,0.035534605,340,105,Thursday
2023-10-05 21:13:00,EUR,0.036714423,378,77,Thursday
2023-10-05 21:12:00,EUR,0.040664535,341,88,Thursday
2023-10-05 21:11:00,EUR,0.05735727,506,121,Thursday
2023-10-05 21:10:00,EUR,0.06273312,551,131,Thursday
2023-10-05 21:09:00,EUR,0.06659194,592,153,Thursday
2023-10-05 21:08:00,EUR,0.040473577,379,90,Thursday
2023-10-05 21:07:00,EUR,0.042010576,341,80,Thursday
2023-10-05 21:06:00,EUR,0.047474675,454,110,Thursday
2023-10-05 21:05:00,EUR,0.06680866,430,101,Thursday
2023-10-05 21:04:00,EUR,0.061126057,485,114,Thursday
2023-10-05 21:03:00,EUR,0.0692824,466,133,Thursday
2023-10-05 21:02:00,EUR,0.08134569,550,146,Thursday
2023-10-05 21:01:00,EUR,0.07412526,446,122,Thursday
2023-10-05 21:00:00,EUR,0.05734394,456,117,Thursday
2023-10-05 20:59:00,EUR,0.04264473,460,104,Thursday
2023-10-05 20:58:00,EUR,0.060715005,447,124,Thursday
2023-10-05 20:57:00,EUR,0.045766935,463,115,Thursday
2023-10-05 20:56:00,EUR,0.0474315,355,107,Thursday
2023-10-05 20:55:00,EUR,0.036826484,335,72,Thursday
2023-10-05 20:54:00,EUR,0.04177228,535,127,Thursday
2023-10-05 20:53:00,EUR,0.033955898,425,120,Thursday
2023-10-05 20:52:00,EUR,0.04940465,464,121,Thursday
2023-10-05 20:51:00,EUR,0.050104305,414,103,Thursday
2023-10-05 20:50:00,EUR,0.05301709,319,96,Thursday
2023-10-05 20:49:00,EUR,0.04362438,388,92,Thursday
2023-10-05 20:48:00,EUR,0.0511591,390,112,Thursday
2023-10-05 20:47:00,EUR,0.046024077,490,125,Thursday
2023-10-05 20:46:00,EUR,0.052877977,460,126,Thursday
2023-10-05 20:45:00,EUR,0.04584787,405,103,Thursday
2023-10-05 20:44:00,EUR,0.045098137,409,92,Thursday
2023-10-05 20:43:00,EUR,0.07739237,513,155,Thursday
2023-10-05 20:42:00,EUR,0.057390325,435,105,Thursday
2023-10-05 20:41:00,EUR,0.03957691,331,66,Thursday
2023-10-05 20:40:00,EUR,0.04941862,482,100,Thursday
2023-10-05 20:39:00,EUR,0.035401046,411,112,Thursday
2023-10-05 20:38:00,EUR,0.040064443,364,100,Thursday
2023-10-05 20:37:00,EUR,0.039401323,484,103,Thursday
2023-10-05 20:36:00,EUR,0.053947393,296,77,Thursday
2023-10-05 20:35:00,EUR,0.0513976,374,110,Thursday
2023-10-05 20:34:00,EUR,0.05171882,498,145,Thursday
2023-10-05 20:33:00,EUR,0.06502124,410,117,Thursday
2023-10-05 20:32:00,EUR,0.052222896,365,117,Thursday
2023-10-05 20:31:00,EUR,0.041496087,251,68,Thursday
2023-10-05 20:30:00,EUR,0.030412715,344,73,Thursday
2023-10-05 20:29:00,EUR,0.0529996,432,98,Thursday
2023-10-05 20:28:00,EUR,0.039938062,369,94,Thursday
2023-10-05 20:27:00,EUR,0.04711061,406,113,Thursday
2023-10-05 20:26:00,EUR,0.035787817,355,95,Thursday
2023-10-05 20:25:00,EUR,0.03988284,320,94,Thursday
2023-10-05 20:24:00,EUR,0.05290624,354,98,Thursday
2023-10-05 20:23:00,EUR,0.047719408,456,120,Thursday
2023-10-05 20:22:00,EUR,0.037158445,430,92,Thursday
2023-10-05 20:21:00,EUR,0.035654023,386,87,Thursday
2023-10-05 20:20:00,EUR,0.050611004,414,113,Thursday
2023-10-05 20:19:00,EUR,0.03439606,555,116,Thursday
2023-10-05 20:18:00,EUR,0.041475445,454,104,Thursday
2023-10-05 20:17:00,EUR,0.060838766,511,136,Thursday
2023-10-05 20:16:00,EUR,0.023568993,326,50,Thursday
2023-10-05 20:15:00,EUR,0.03363737,305,74,Thursday
2023-10-05 20:14:00,EUR,0.062353287,476,147,Thursday
2023-10-05 20:13:00,EUR,0.0792014,538,161,Thursday
2023-10-05 20:12:00,EUR,0.09368545,572,177,Thursday
2023-10-05 20:11:00,EUR,0.07075464,444,132,Thursday
2023-10-05 20:10:00,EUR,0.046281002,404,118,Thursday
2023-10-05 20:09:00,EUR,0.04512756,385,97,Thursday
2023-10-05 20:08:00,EUR,0.047099102,548,119,Thursday
2023-10-05 20:07:00,EUR,0.06348652,539,153,Thursday
2023-10-05 20:06:00,EUR,0.045609623,316,81,Thursday
2023-10-05 20:05:00,EUR,0.05358972,499,114,Thursday
2023-10-05 20:04:00,EUR,0.052890114,609,133,Thursday
2023-10-05 20:03:00,EUR,0.057292655,540,121,Thursday
2023-10-05 20:02:00,EUR,0.06573273,642,184,Thursday
2023-10-05 20:01:00,EUR,0.07086216,620,159,Thursday
2023-10-05 20:00:00,EUR,0.073520236,488,134,Thursday
2023-10-05 19:59:00,EUR,0.04564773,513,108,Thursday
2023-10-05 19:58:00,EUR,0.07791075,609,151,Thursday
2023-10-05 19:57:00,EUR,0.06436446,622,145,Thursday
2023-10-05 19:56:00,EUR,0.07929243,683,186,Thursday
2023-10-05 19:55:00,EUR,0.07542678,585,137,Thursday
2023-10-05 19:54:00,EUR,0.09749797,754,161,Thursday
2023-10-05 19:53:00,EUR,0.08746561,575,152,Thursday
2023-10-05 19:52:00,EUR,0.080536276,573,136,Thursday
2023-10-05 19:51:00,EUR,0.07056171,628,153,Thursday
2023-10-05 19:50:00,EUR,0.08341285,652,181,Thursday
2023-10-05 19:49:00,EUR,0.054125283,521,102,Thursday
2023-10-05 19:48:00,EUR,0.049731225,496,104,Thursday
2023-10-05 19:47:00,EUR,0.069269374,586,128,Thursday
2023-10-05 19:46:00,EUR,0.06698987,461,133,Thursday
2023-10-05 19:45:00,EUR,0.048897218,553,114,Thursday
2023-10-05 19:44:00,EUR,0.052764546,517,127,Thursday
2023-10-05 19:43:00,EUR,0.062384054,552,138,Thursday
2023-10-05 19:42:00,EUR,0.057786662,555,129,Thursday
2023-10-05 19:41:00,EUR,0.035143245,503,75,Thursday
2023-10-05 19:40:00,EUR,0.02271962,343,88,Thursday
2023-10-05 19:39:00,EUR,0.04403368,507,128,Thursday
2023-10-05 19:38:00,EUR,0.066948555,571,144,Thursday
2023-10-05 19:37:00,EUR,0.055614613,607,140,Thursday
2023-10-05 19:36:00,EUR,0.078474484,524,154,Thursday
2023-10-05 19:35:00,EUR,0.06473697,530,139,Thursday
2023-10-05 19:34:00,EUR,0.06405827,473,137,Thursday
2023-10-05 19:33:00,EUR,0.061519213,451,135,Thursday
2023-10-05 19:32:00,EUR,0.056349393,436,127,Thursday
2023-10-05 19:31:00,EUR,0.060055207,482,133,Thursday
2023-10-05 19:30:00,EUR,0.07556027,515,118,Thursday
2023-10-05 19:29:00,EUR,0.081731066,493,135,Thursday
2023-10-05 19:28:00,EUR,0.08815522,445,139,Thursday
2023-10-05 19:27:00,EUR,0.045421667,445,97,Thursday
2023-10-05 19:26:00,EUR,0.06750517,523,145,Thursday
2023-10-05 19:25:00,EUR,0.06660433,578,140,Thursday
2023-10-05 19:24:00,EUR,0.07143832,670,157,Thursday
2023-10-05 19:23:00,EUR,0.043137696,464,106,Thursday
2023-10-05 19:22:00,EUR,0.06717169,546,95,Thursday
2023-10-05 19:21:00,EUR,0.050922006,439,113,Thursday
2023-10-05 19:20:00,EUR,0.03649846,372,83,Thursday
2023-10-05 19:19:00,EUR,0.04276694,376,109,Thursday
2023-10-05 19:18:00,EUR,0.06076188,438,118,Thursday
2023-10-05 19:17:00,EUR,0.048280235,378,84,Thursday
2023-10-05 19:16:00,EUR,0.08890388,522,111,Thursday
2023-10-05 19:15:00,EUR,0.04742619,429,97,Thursday
2023-10-05 19:14:00,EUR,0.05994918,439,95,Thursday
2023-10-05 19:13:00,EUR,0.06843932,510,107,Thursday
2023-10-05 19:12:00,EUR,0.048204087,543,123,Thursday
2023-10-05 19:11:00,EUR,0.040898804,468,93,Thursday
2023-10-05 19:10:00,EUR,0.04844024,381,93,Thursday
2023-10-05 19:09:00,EUR,0.04884941,366,94,Thursday
2023-10-05 19:08:00,EUR,0.043947633,359,87,Thursday
2023-10-05 19:07:00,EUR,0.03782413,330,76,Thursday
2023-10-05 19:06:00,EUR,0.046779245,489,116,Thursday
2023-10-05 19:05:00,EUR,0.0802093,532,158,Thursday
2023-10-05 19:04:00,EUR,0.06408515,505,130,Thursday
2023-10-05 19:03:00,EUR,0.060415294,456,130,Thursday
2023-10-05 19:02:00,EUR,0.0800724,524,119,Thursday
