datetime,currency,revenue,auctions,impressions,weekday
2023-10-09 22:17:00,EUR,0.033252142,327,67,Monday
2023-10-09 22:16:00,EUR,0.04335267,357,65,Monday
2023-10-09 22:15:00,EUR,0.05351213,393,86,Monday
2023-10-09 22:14:00,EUR,0.04207789,323,60,Monday
2023-10-09 22:13:00,EUR,0.051997967,388,76,Monday
2023-10-09 22:12:00,EUR,0.0756318,463,78,Monday
2023-10-09 22:11:00,EUR,0.050708685,405,72,Monday
2023-10-09 22:10:00,EUR,0.035179943,306,52,Monday
2023-10-09 22:09:00,EUR,0.06095519,357,75,Monday
2023-10-09 22:08:00,EUR,0.08707421,433,87,Monday
2023-10-09 22:07:00,EUR,0.07055209,403,79,Monday
2023-10-09 22:06:00,EUR,0.078950666,443,80,Monday
2023-10-09 22:05:00,EUR,0.03898384,367,50,Monday
2023-10-09 22:04:00,EUR,0.04518773,355,55,Monday
2023-10-09 22:03:00,EUR,0.047014948,353,50,Monday
2023-10-09 22:02:00,EUR,0.07134412,413,100,Monday
2023-10-09 22:01:00,EUR,0.06956325,437,112,Monday
2023-10-09 22:00:00,EUR,0.07589817,479,140,Monday
2023-10-09 21:59:00,EUR,0.026592514,356,71,Monday
2023-10-09 21:58:00,EUR,0.033130188,443,86,Monday
2023-10-09 21:57:00,EUR,0.03254214,457,96,Monday
2023-10-09 21:56:00,EUR,0.037094213,447,96,Monday
2023-10-09 21:55:00,EUR,0.03944855,431,86,Monday
2023-10-09 21:54:00,EUR,0.041193426,392,75,Monday
2023-10-09 21:53:00,EUR,0.033032104,391,75,Monday
2023-10-09 21:52:00,EUR,0.032855343,433,86,Monday
2023-10-09 21:51:00,EUR,0.03496724,430,74,Monday
2023-10-09 21:50:00,EUR,0.035284285,364,85,Monday
2023-10-09 21:49:00,EUR,0.049182292,371,88,Monday
2023-10-09 21:48:00,EUR,0.04610575,482,90,Monday
2023-10-09 21:47:00,EUR,0.06797232,501,103,Monday
2023-10-09 21:46:00,EUR,0.046317186,422,83,Monday
2023-10-09 21:45:00,EUR,0.0561272,577,116,Monday
2023-10-09 21:44:00,EUR,0.058316976,663,154,Monday
2023-10-09 21:43:00,EUR,0.038073096,560,99,Monday
2023-10-09 21:42:00,EUR,0.03033744,479,93,Monday
2023-10-09 21:41:00,EUR,0.026917737,510,90,Monday
2023-10-09 21:40:00,EUR,0.028643185,483,96,Monday
2023-10-09 21:39:00,EUR,0.02158863,385,64,Monday
2023-10-09 21:38:00,EUR,0.043297574,425,97,Monday
2023-10-09 21:37:00,EUR,0.043336246,429,98,Monday
2023-10-09 21:36:00,EUR,0.03804048,449,86,Monday
2023-10-09 21:35:00,EUR,0.024859022,523,68,Monday
2023-10-09 21:34:00,EUR,0.03472864,424,82,Monday
2023-10-09 21:33:00,EUR,0.04490341,395,93,Monday
2023-10-09 21:32:00,EUR,0.048268527,521,99,Monday
2023-10-09 21:31:00,EUR,0.04480064,530,105,Monday
2023-10-09 21:30:00,EUR,0.020150354,354,56,Monday
2023-10-09 21:29:00,EUR,0.0189568,428,78,Monday
2023-10-09 21:28:00,EUR,0.049668778,353,85,Monday
2023-10-09 21:27:00,EUR,0.04490837,375,80,Monday
2023-10-09 21:26:00,EUR,0.047542565,539,116,Monday
2023-10-09 21:25:00,EUR,0.04110983,491,121,Monday
2023-10-09 21:24:00,EUR,0.025488988,408,100,Monday
2023-10-09 21:23:00,EUR,0.03101822,406,91,Monday
2023-10-09 21:22:00,EUR,0.036575004,386,90,Monday
2023-10-09 21:21:00,EUR,0.034620255,458,100,Monday
2023-10-09 21:20:00,EUR,0.026871702,505,80,Monday
2023-10-09 21:19:00,EUR,0.03974647,491,131,Monday
2023-10-09 21:18:00,EUR,0.02877882,530,131,Monday
2023-10-09 21:17:00,EUR,0.027621362,502,88,Monday
2023-10-09 21:16:00,EUR,0.020494418,359,58,Monday
2023-10-09 21:15:00,EUR,0.027626207,377,78,Monday
2023-10-09 21:14:00,EUR,0.017368661,354,65,Monday
2023-10-09 21:13:00,EUR,0.03637188,413,98,Monday
2023-10-09 21:12:00,EUR,0.040801037,448,115,Monday
2023-10-09 21:11:00,EUR,0.030894417,365,68,Monday
2023-10-09 21:10:00,EUR,0.044807494,600,118,Monday
2023-10-09 21:09:00,EUR,0.056227,614,130,Monday
2023-10-09 21:08:00,EUR,0.045270078,530,111,Monday
2023-10-09 21:07:00,EUR,0.051716708,442,93,Monday
2023-10-09 21:06:00,EUR,0.043595415,523,104,Monday
2023-10-09 21:05:00,EUR,0.038732532,363,94,Monday
2023-10-09 21:04:00,EUR,0.032137644,373,91,Monday
2023-10-09 21:03:00,EUR,0.08924204,571,154,Monday
2023-10-09 21:02:00,EUR,0.09218119,427,98,Monday
2023-10-09 21:01:00,EUR,0.04039646,444,78,Monday
2023-10-09 21:00:00,EUR,0.049390808,508,130,Monday
2023-10-09 20:59:00,EUR,0.059900858,623,131,Monday
2023-10-09 20:58:00,EUR,0.050337717,541,119,Monday
2023-10-09 20:57:00,EUR,0.0500652,685,126,Monday
2023-10-09 20:56:00,EUR,0.09612979,475,118,Monday
2023-10-09 20:55:00,EUR,0.037367884,489,99,Monday
2023-10-09 20:54:00,EUR,0.035836276,614,103,Monday
2023-10-09 20:53:00,EUR,0.03982736,489,97,Monday
2023-10-09 20:52:00,EUR,0.02800755,502,95,Monday
2023-10-09 20:51:00,EUR,0.06093943,612,165,Monday
2023-10-09 20:50:00,EUR,0.057761803,560,126,Monday
2023-10-09 20:49:00,EUR,0.032466006,397,79,Monday
2023-10-09 20:48:00,EUR,0.039845455,458,108,Monday
2023-10-09 20:47:00,EUR,0.03687032,535,109,Monday
2023-10-09 20:46:00,EUR,0.051916406,777,154,Monday
2023-10-09 20:45:00,EUR,0.043441005,597,112,Monday
2023-10-09 20:44:00,EUR,0.04555838,511,106,Monday
2023-10-09 20:43:00,EUR,0.03455594,510,124,Monday
2023-10-09 20:42:00,EUR,0.03217554,529,112,Monday
2023-10-09 20:41:00,EUR,0.033622973,484,106,Monday
2023-10-09 20:40:00,EUR,0.026633576,404,81,Monday
2023-10-09 20:39:00,EUR,0.044805866,552,118,Monday
2023-10-09 20:38:00,EUR,0.04725983,520,119,Monday
2023-10-09 20:37:00,EUR,0.075446695,587,129,Monday
2023-10-09 20:36:00,EUR,0.061673626,533,118,Monday
2023-10-09 20:35:00,EUR,0.043965355,641,137,Monday
2023-10-09 20:34:00,EUR,0.039161555,585,131,Monday
2023-10-09 20:33:00,EUR,0.045039,590,134,Monday
2023-10-09 20:32:00,EUR,0.04552346,623,121,Monday
2023-10-09 20:31:00,EUR,0.026822802,482,95,Monday
2023-10-09 20:30:00,EUR,0.050810996,531,140,Monday
2023-10-09 20:29:00,EUR,0.09384326,622,155,Monday
2023-10-09 20:28:00,EUR,0.08118274,576,159,Monday
2023-10-09 20:27:00,EUR,0.03237917,470,103,Monday
2023-10-09 20:26:00,EUR,0.05139081,543,117,Monday
2023-10-09 20:25:00,EUR,0.036535252,537,137,Monday
2023-10-09 20:24:00,EUR,0.048086308,526,141,Monday
2023-10-09 20:23:00,EUR,0.027821725,553,112,Monday
2023-10-09 20:22:00,EUR,0.042152017,543,117,Monday
2023-10-09 20:21:00,EUR,0.045890268,518,109,Monday
2023-10-09 20:20:00,EUR,0.044098783,540,114,Monday
2023-10-09 20:19:00,EUR,0.069068454,657,157,Monday
2023-10-09 20:18:00,EUR,0.049907386,710,146,Monday
2023-10-09 20:17:00,EUR,0.061108723,607,121,Monday
2023-10-09 20:16:00,EUR,0.054504607,749,152,Monday
2023-10-09 20:15:00,EUR,0.06079355,685,162,Monday
2023-10-09 20:14:00,EUR,0.04613566,637,131,Monday
2023-10-09 20:13:00,EUR,0.067557365,627,161,Monday
2023-10-09 20:12:00,EUR,0.05290482,616,140,Monday
2023-10-09 20:11:00,EUR,0.051524777,481,130,Monday
2023-10-09 20:10:00,EUR,0.043419193,583,129,Monday
2023-10-09 20:09:00,EUR,0.045924257,586,124,Monday
2023-10-09 20:08:00,EUR,0.036172982,436,85,Monday
2023-10-09 20:07:00,EUR,0.044324674,593,127,Monday
2023-10-09 20:06:00,EUR,0.051964708,583,153,Monday
2023-10-09 20:05:00,EUR,0.053767826,623,156,Monday
2023-10-09 20:04:00,EUR,0.060791366,746,159,Monday
2023-10-09 20:03:00,EUR,0.07561083,516,128,Monday
2023-10-09 20:02:00,EUR,0.043303214,524,133,Monday
2023-10-09 20:01:00,EUR,0.045926824,634,147,Monday
2023-10-09 20:00:00,EUR,0.08174165,754,210,Monday
2023-10-09 19:59:00,EUR,0.080367185,955,199,Monday
2023-10-09 19:58:00,EUR,0.05503724,793,137,Monday
2023-10-09 19:57:00,EUR,0.05146205,793,147,Monday
2023-10-09 19:56:00,EUR,0.05075083,810,157,Monday
2023-10-09 19:55:00,EUR,0.05435071,709,141,Monday
2023-10-09 19:54:00,EUR,0.047500663,670,108,Monday
2023-10-09 19:53:00,EUR,0.058361337,730,133,Monday
2023-10-09 19:52:00,EUR,0.040387526,691,126,Monday
2023-10-09 19:51:00,EUR,0.08087329,928,198,Monday
2023-10-09 19:50:00,EUR,0.031247778,757,130,Monday
2023-10-09 19:49:00,EUR,0.056131035,693,125,Monday
2023-10-09 19:48:00,EUR,0.068568,766,135,Monday
2023-10-09 19:47:00,EUR,0.08573466,814,177,Monday
2023-10-09 19:46:00,EUR,0.060301088,755,153,Monday
2023-10-09 19:45:00,EUR,0.047538143,611,130,Monday
2023-10-09 19:44:00,EUR,0.051558197,732,157,Monday
2023-10-09 19:43:00,EUR,0.06365066,735,165,Monday
2023-10-09 19:42:00,EUR,0.108132705,975,242,Monday
2023-10-09 19:41:00,EUR,0.09179647,830,164,Monday
2023-10-09 19:40:00,EUR,0.05975099,725,159,Monday
2023-10-09 19:39:00,EUR,0.08407873,776,217,Monday
2023-10-09 19:38:00,EUR,0.08565433,790,205,Monday
2023-10-09 19:37:00,EUR,0.11474693,820,168,Monday
2023-10-09 19:36:00,EUR,0.064016916,727,128,Monday
2023-10-09 19:35:00,EUR,0.05513084,726,177,Monday
2023-10-09 19:34:00,EUR,0.061747994,667,147,Monday
2023-10-09 19:33:00,EUR,0.064706296,829,155,Monday
2023-10-09 19:32:00,EUR,0.073386535,915,217,Monday
2023-10-09 19:31:00,EUR,0.03679273,633,122,Monday
2023-10-09 19:30:00,EUR,0.04352392,700,148,Monday
2023-10-09 19:29:00,EUR,0.07043869,774,176,Monday
2023-10-09 19:28:00,EUR,0.05991798,801,186,Monday
2023-10-09 19:27:00,EUR,0.059402257,763,185,Monday
2023-10-09 19:26:00,EUR,0.061947513,755,160,Monday
2023-10-09 19:25:00,EUR,0.0652816,748,166,Monday
2023-10-09 19:24:00,EUR,0.04655142,621,139,Monday
2023-10-09 19:23:00,EUR,0.06370445,625,134,Monday
2023-10-09 19:22:00,EUR,0.049989823,624,138,Monday
2023-10-09 19:21:00,EUR,0.057819944,565,146,Monday
2023-10-09 19:20:00,EUR,0.06868098,617,127,Monday
2023-10-09 19:19:00,EUR,0.07657141,712,169,Monday
2023-10-09 19:18:00,EUR,0.047910187,713,144,Monday
2023-10-09 19:17:00,EUR,0.043747544,618,121,Monday
2023-10-09 19:16:00,EUR,0.06329888,666,177,Monday
2023-10-09 19:15:00,EUR,0.074790716,648,160,Monday
2023-10-09 19:14:00,EUR,0.061113454,628,146,Monday
2023-10-09 19:13:00,EUR,0.06814173,758,197,Monday
2023-10-09 19:12:00,EUR,0.08258069,792,189,Monday
2023-10-09 19:11:00,EUR,0.059488352,690,160,Monday
2023-10-09 19:10:00,EUR,0.082060985,882,208,Monday
2023-10-09 19:09:00,EUR,0.097853586,918,240,Monday
2023-10-09 19:08:00,EUR,0.07401721,757,179,Monday
